,university,year,major,avg_major_score,stu_count,stu_ranking,score_line,avg_score,score_diff
10604,北方工业大学,2013,机械设计制造及其自动化,545,345.0,17686.0,,,
10596,北方工业大学,2015,电气类,573,338.0,17773.0,,,
10600,北方工业大学,2015,电子信息工程,578,337.0,16100.0,,,
10626,北华大学,2014,计算机科学与技术,478,0.0,0.0,,,
10635,北京邮电大学,2011,通信工程,664,0.0,0.0,,,
10640,北京邮电大学,2011,软件工程,651,0.0,0.0,,,
10645,北京邮电大学,2011,计算机科学与技术,653,0.0,0.0,,,
10654,北京邮电大学,2011,自动化,656,0.0,0.0,,,
10674,北京邮电大学,2011,电子信息科学,659,0.0,0.0,,,
10675,北京邮电大学,2011,电子信息工程,662,0.0,0.0,,,
10709,北京邮电大学,2011,信息管理与信息系统,650,0.0,0.0,,,
10714,北京邮电大学,2011,信息工程,662,0.0,0.0,,,
10719,北京邮电大学,2011,信息安全,661,0.0,0.0,,,
10636,北京邮电大学,2012,通信工程,647,0.0,0.0,,,
10646,北京邮电大学,2012,计算机科学与技术,630,0.0,0.0,,,
10655,北京邮电大学,2012,自动化,627,0.0,0.0,,,
10658,北京邮电大学,2012,网络工程,621,0.0,0.0,,,
10663,北京邮电大学,2012,电子科学与技术,633,0.0,0.0,,,
10671,北京邮电大学,2012,电子信息科学与技术,637,0.0,0.0,,,
10676,北京邮电大学,2012,电子信息工程,643,0.0,0.0,,,
10710,北京邮电大学,2012,信息管理与信息系统,632,0.0,0.0,,,
10715,北京邮电大学,2012,信息工程,640,0.0,0.0,,,
10720,北京邮电大学,2012,信息安全,637,0.0,0.0,,,
10723,北京邮电大学,2012,信息与计算科学,609,0.0,0.0,,,
10637,北京邮电大学,2013,通信工程,623,60.0,1328.0,,,
10641,北京邮电大学,2013,软件工程,596,173.0,4403.0,,,
10647,北京邮电大学,2013,计算机科学与技术,611,83.0,2348.0,,,
10656,北京邮电大学,2013,自动化,598,141.0,4068.0,,,
10667,北京邮电大学,2013,电子商务,590,162.0,5480.0,,,
10677,北京邮电大学,2013,电子信息工程,608,126.0,2688.0,,,
10706,北京邮电大学,2013,光电信息科学与工程,601,130.0,3625.0,,,
10711,北京邮电大学,2013,信息管理与信息系统,598,141.0,4068.0,,,
10716,北京邮电大学,2013,信息工程,607,113.0,2801.0,,,
10724,北京邮电大学,2013,信息与计算科学,591,183.0,5318.0,,,
10638,北京邮电大学,2014,通信工程,636,78.0,1417.0,,,
10642,北京邮电大学,2014,软件工程,616,138.0,3572.0,,,
10648,北京邮电大学,2014,计算机科学与技术,621,103.0,2914.0,,,
10657,北京邮电大学,2014,自动化,614,142.0,3848.0,,,
10659,北京邮电大学,2014,网络工程,620,120.0,3034.0,,,
10664,北京邮电大学,2014,电子科学与技术,619,129.0,3163.0,,,
10668,北京邮电大学,2014,电子商务,614,142.0,3848.0,,,
10672,北京邮电大学,2014,电子信息科学与技术,620,120.0,3034.0,,,
10678,北京邮电大学,2014,电子信息工程,623,134.0,2693.0,,,
10707,北京邮电大学,2014,光电信息科学与工程,618,140.0,3303.0,,,
10712,北京邮电大学,2014,信息管理与信息系统,616,138.0,3572.0,,,
10717,北京邮电大学,2014,信息工程,628,98.0,2136.0,,,
10721,北京邮电大学,2014,信息安全,628,98.0,2136.0,,,
10725,北京邮电大学,2014,信息与计算科学,613,155.0,4003.0,,,
10639,北京邮电大学,2015,通信工程,647,87.0,1420.0,,,
10643,北京邮电大学,2015,软件工程,635,124.0,2679.0,,,
10644,北京邮电大学,2015,计算机类,598,271.0,10068.0,,,
10649,北京邮电大学,2015,计算机科学与技术,640,125.0,2090.0,,,
10660,北京邮电大学,2015,网络工程,636,110.0,2555.0,,,
10665,北京邮电大学,2015,电子科学与技术,636,110.0,2555.0,,,
10666,北京邮电大学,2015,电子商务类,592,299.0,11776.0,,,
10669,北京邮电大学,2015,电子商务,632,122.0,3058.0,,,
10670,北京邮电大学,2015,电子信息类,600,288.0,9518.0,,,
10673,北京邮电大学,2015,电子信息科学与技术,637,121.0,2445.0,,,
10708,北京邮电大学,2015,光电信息科学与工程,633,121.0,2936.0,,,
10713,北京邮电大学,2015,信息管理与信息系统,631,136.0,3194.0,,,
10718,北京邮电大学,2015,信息工程,640,125.0,2090.0,,,
10722,北京邮电大学,2015,信息安全,641,79.0,1965.0,,,
10735,北京航空航天大学,2011,软件工程,660,0.0,0.0,,,
10739,北京航空航天大学,2011,计算机科学与技术,671,0.0,0.0,,,
10744,北京航空航天大学,2011,自动化,667,0.0,0.0,,,
10751,北京航空航天大学,2011,电子信息工程,668,0.0,0.0,,,
10766,北京航空航天大学,2011,机械工程及自动化,666,0.0,0.0,,,
10777,北京航空航天大学,2011,信息工程,665,0.0,0.0,,,
10736,北京航空航天大学,2012,软件工程,647,0.0,0.0,,,
10740,北京航空航天大学,2012,计算机科学与技术,651,0.0,0.0,,,
10745,北京航空航天大学,2012,自动化,651,0.0,0.0,,,
10748,北京航空航天大学,2012,电气工程及其自动化,647,0.0,0.0,,,
10752,北京航空航天大学,2012,电子信息工程,649,0.0,0.0,,,
10767,北京航空航天大学,2012,机械工程及自动化,645,0.0,0.0,,,
10778,北京航空航天大学,2012,信息工程,642,0.0,0.0,,,
10737,北京航空航天大学,2013,软件工程,628,59.0,1023.0,,,
10741,北京航空航天大学,2013,计算机科学与技术,636,29.0,642.0,,,
10743,北京航空航天大学,2013,自动化类,630,60.0,906.0,,,
10749,北京航空航天大学,2013,电子信息类,636,29.0,642.0,,,
10742,北京航空航天大学,2015,计算机科学与技术,660,33.0,602.0,,,
10750,北京航空航天大学,2015,电子信息类,659,54.0,656.0,,,
10784,北京联合大学,2014,软件工程,499,0.0,0.0,,,
10786,北京联合大学,2014,网络与新媒体,494,0.0,0.0,,,
10788,北京联合大学,2014,地理信息科学,489,0.0,0.0,,,
10825,北京科技大学,2011,计算机科学与技术,636,0.0,0.0,,,
10893,北京科技大学,2011,信息安全,636,0.0,0.0,,,
10822,北京科技大学,2012,通信工程,618,0.0,0.0,546.0,613.0,67.0
10826,北京科技大学,2012,计算机科学与技术,617,0.0,0.0,546.0,613.0,67.0
10828,北京科技大学,2012,自动化,615,0.0,0.0,546.0,613.0,67.0
10841,北京科技大学,2012,电子信息工程,613,0.0,0.0,546.0,613.0,67.0
10894,北京科技大学,2012,信息安全,609,0.0,0.0,546.0,613.0,67.0
10823,北京科技大学,2013,通信工程,592,191.0,5135.0,501.0,590.0,89.0
10827,北京科技大学,2013,计算机科学与技术,591,183.0,5318.0,501.0,590.0,89.0
10829,北京科技大学,2013,自动化,588,190.0,5853.0,501.0,590.0,89.0
10842,北京科技大学,2013,电子信息工程,593,213.0,4944.0,501.0,590.0,89.0
10895,北京科技大学,2013,信息安全,591,183.0,5318.0,501.0,590.0,89.0
10824,北京科技大学,2015,通信工程,623,146.0,4427.0,525.0,619.0,94.0
10896,北京科技大学,2015,信息与计算科学,617,182.0,5509.0,525.0,619.0,94.0
10897,北京石油化工学院,2014,自动化,491,0.0,0.0,,,
10906,北京理工大学,2011,通信工程,661,0.0,0.0,,,
10910,北京理工大学,2011,软件工程,645,0.0,0.0,,,
10916,北京理工大学,2011,计算机科学与技术,650,0.0,0.0,,,
10919,北京理工大学,2011,自动化,656,0.0,0.0,,,
10926,北京理工大学,2011,电气工程与自动化,654,0.0,0.0,,,
10928,北京理工大学,2011,电子科学与技术,651,0.0,0.0,,,
10950,北京理工大学,2011,机械电子工程,655,0.0,0.0,,,
10952,北京理工大学,2011,机械工程及自动化,654,0.0,0.0,,,
10974,北京理工大学,2011,光电信息工程,654,0.0,0.0,,,
10976,北京理工大学,2011,光信息科学与技术,658,0.0,0.0,,,
10977,北京理工大学,2011,信息工程,656,0.0,0.0,,,
10979,北京理工大学,2011,信息对抗技术,651,0.0,0.0,,,
10907,北京理工大学,2012,通信工程,640,0.0,0.0,,,
10911,北京理工大学,2012,软件工程,622,0.0,0.0,,,
10917,北京理工大学,2012,计算机科学与技术,630,0.0,0.0,,,
10920,北京理工大学,2012,自动化,618,0.0,0.0,,,
10927,北京理工大学,2012,电气工程与自动化,632,0.0,0.0,,,
10929,北京理工大学,2012,电子科学与技术,633,0.0,0.0,,,
10975,北京理工大学,2012,光电信息工程,630,0.0,0.0,,,
10978,北京理工大学,2012,信息工程,624,0.0,0.0,,,
10980,北京理工大学,2012,信息对抗技术,631,0.0,0.0,,,
10912,北京理工大学,2013,软件工程,606,134.0,2935.0,,,
10915,北京理工大学,2013,计算机类,605,140.0,3075.0,,,
10930,北京理工大学,2013,电子信息类,616,78.0,1871.0,,,
10951,北京理工大学,2013,机械电子工程,606,134.0,2935.0,,,
10973,北京理工大学,2013,光电信息科学与工程,609,113.0,2562.0,,,
10985,北京物资学院,2014,电子商务,529,403.0,28342.0,,,
10990,北京物资学院,2014,信息工程,513,411.0,34987.0,,,
11009,北京林业大学,2011,计算机科学与技术,619,0.0,0.0,573.0,620.0,47.0
11018,北京林业大学,2011,电气工程及其自动化,619,0.0,0.0,573.0,620.0,47.0
11038,北京林业大学,2011,机械设计制造及其自动化,617,0.0,0.0,573.0,620.0,47.0
11010,北京林业大学,2012,计算机科学与技术,596,0.0,0.0,546.0,595.0,49.0
11019,北京林业大学,2012,电气工程及其自动化,593,0.0,0.0,546.0,595.0,49.0
11039,北京林业大学,2012,机械设计制造及其自动化,593,0.0,0.0,546.0,595.0,49.0
11020,北京林业大学,2013,电气工程及其自动化,569,260.0,10155.0,,,
11040,北京林业大学,2013,机械设计制造及其自动化,557,305.0,13667.0,,,
11084,北京林业大学,2013,信息管理与信息系统,571,268.0,9632.0,,,
11008,北京林业大学,2015,计算机类,595,297.0,10944.0,525.0,593.0,68.0
11021,北京林业大学,2015,电气工程及其自动化,604,247.0,8438.0,525.0,593.0,68.0
11022,北京林业大学,2015,电子商务,592,299.0,11776.0,525.0,593.0,68.0
11041,北京林业大学,2015,机械设计制造及其自动化,590,281.0,12346.0,525.0,593.0,68.0
11085,北京林业大学,2015,信息管理与信息系统,600,288.0,9518.0,525.0,593.0,68.0
11091,北京建筑大学,2012,自动化,566,0.0,0.0,,,
11095,北京建筑大学,2012,电气工程及其自动化,571,0.0,0.0,,,
11112,北京建筑大学,2012,地理信息系统,596,0.0,0.0,,,
11100,北京建筑大学,2013,建筑电气与智能化,559,308.0,13033.0,501.0,557.0,56.0
11113,北京建筑大学,2013,地理信息科学,549,342.0,16250.0,501.0,557.0,56.0
11094,北京建筑大学,2015,电气类,598,271.0,10068.0,525.0,592.0,67.0
11114,北京建筑大学,2015,地理信息科学,581,328.0,15126.0,525.0,592.0,67.0
11126,北京工商大学,2015,计算机类,582,294.0,14798.0,525.0,584.0,59.0
11148,北京工业大学,2011,电子科学与技术,625,0.0,0.0,,,
11164,北京工业大学,2011,信息与计算科学,622,0.0,0.0,,,
11149,北京工业大学,2012,电子科学与技术,604,0.0,0.0,546.0,595.0,49.0
11165,北京工业大学,2012,信息与计算科学,593,0.0,0.0,546.0,595.0,49.0
11150,北京工业大学,2013,电子科学与技术,570,263.0,9895.0,501.0,561.0,60.0
11142,北京工业大学,2015,计算机类,599,279.0,9797.0,525.0,600.0,75.0
11163,北京工业大学,2015,信息管理与信息系统,606,249.0,7958.0,525.0,600.0,75.0
11186,北京大学,2012,电子信息科学,671,0.0,0.0,,,
11185,北京大学,2015,电子信息类,680,9.0,86.0,,,
11221,北京外国语大学,2011,计算机科学与技术,657,0.0,0.0,,,
11224,北京外国语大学,2011,电子商务,657,0.0,0.0,,,
11225,北京外国语大学,2012,电子商务,637,0.0,0.0,,,
11249,北京化工大学,2011,计算机科学与技术,605,0.0,0.0,573.0,615.0,42.0
11269,北京化工大学,2011,电子信息工程,620,0.0,0.0,573.0,615.0,42.0
11297,北京化工大学,2011,机械工程及自动化,617,0.0,0.0,573.0,615.0,42.0
11250,北京化工大学,2012,计算机科学与技术,589,0.0,0.0,,,
11254,北京化工大学,2012,自动化,593,0.0,0.0,,,
11270,北京化工大学,2012,电子信息工程,598,0.0,0.0,,,
11298,北京化工大学,2012,机械工程及自动化,595,0.0,0.0,,,
11251,北京化工大学,2013,计算机科学与技术,561,320.0,12432.0,501.0,564.0,63.0
11255,北京化工大学,2013,自动化,567,254.0,10696.0,501.0,564.0,63.0
11263,北京化工大学,2013,电子科学与技术,560,293.0,12725.0,501.0,564.0,63.0
11266,北京化工大学,2013,电子信息类,552,335.0,15275.0,501.0,564.0,63.0
11294,北京化工大学,2013,机械设计制造及其自动化,569,260.0,10155.0,501.0,564.0,63.0
11252,北京化工大学,2014,计算机科学与技术,574,297.0,12649.0,506.0,579.0,73.0
11256,北京化工大学,2014,自动化,582,247.0,10401.0,506.0,579.0,73.0
11264,北京化工大学,2014,电子科学与技术,574,297.0,12649.0,506.0,579.0,73.0
11267,北京化工大学,2014,电子信息类,575,278.0,12352.0,506.0,579.0,73.0
11293,北京化工大学,2014,机械设计制造及其自动化...,543,385.0,22930.0,506.0,579.0,73.0
11295,北京化工大学,2014,机械设计制造及其自动化,581,271.0,10672.0,506.0,579.0,73.0
11253,北京化工大学,2015,计算机科学与技术,596,283.0,10647.0,525.0,598.0,73.0
11257,北京化工大学,2015,自动化,599,279.0,9797.0,525.0,598.0,73.0
11265,北京化工大学,2015,电子科学与技术,591,289.0,12065.0,525.0,598.0,73.0
11268,北京化工大学,2015,电子信息类,594,238.0,11182.0,525.0,598.0,73.0
11296,北京化工大学,2015,机械设计制造及其自动化,602,265.0,8974.0,525.0,598.0,73.0
11325,北京化工大学,2015,信息管理与信息系统,592,299.0,11776.0,525.0,598.0,73.0
11328,北京信息科技大学,2012,通信工程,567,0.0,0.0,,,
11334,北京信息科技大学,2012,机械设计制造及其自动化,563,0.0,0.0,,,
11339,北京信息科技大学,2012,信息管理与信息系统,562,0.0,0.0,,,
11331,北京信息科技大学,2015,计算机类,569,361.0,19221.0,,,
11332,北京信息科技大学,2015,电气工程及其自动化,575,319.0,17060.0,,,
11333,北京信息科技大学,2015,电子信息科学与技术,565,351.0,20698.0,,,
11335,北京信息科技大学,2015,机械设计制造及其自动化,573,338.0,17773.0,,,
11336,北京信息科技大学,2015,机械电子工程,563,348.0,21383.0,,,
11340,北京信息科技大学,2015,信息与计算科学,563,348.0,21383.0,,,
11364,北京交通大学,2011,计算机科学与技术,637,0.0,0.0,573.0,640.0,67.0
11367,北京交通大学,2011,自动化,640,0.0,0.0,573.0,640.0,67.0
11373,北京交通大学,2011,电气信息,638,0.0,0.0,573.0,640.0,67.0
11375,北京交通大学,2011,电子科学与技术,636,0.0,0.0,573.0,640.0,67.0
11393,北京交通大学,2011,机械工程及自动化,638,0.0,0.0,573.0,640.0,67.0
11401,北京交通大学,2011,光信息科学与技术,639,0.0,0.0,573.0,640.0,67.0
11403,北京交通大学,2011,信息管理与信息系统,640,0.0,0.0,573.0,640.0,67.0
11405,北京交通大学,2011,信息安全,638,0.0,0.0,573.0,640.0,67.0
11407,北京交通大学,2011,信息与计算科学,638,0.0,0.0,573.0,640.0,67.0
11359,北京交通大学,2012,通信工程,626,0.0,0.0,546.0,618.0,72.0
11361,北京交通大学,2012,软件工程,614,0.0,0.0,546.0,618.0,72.0
11365,北京交通大学,2012,计算机科学与技术,615,0.0,0.0,546.0,618.0,72.0
11368,北京交通大学,2012,自动化,617,0.0,0.0,546.0,618.0,72.0
11374,北京交通大学,2012,电气信息,618,0.0,0.0,546.0,618.0,72.0
11376,北京交通大学,2012,电子科学与技术,613,0.0,0.0,546.0,618.0,72.0
11378,北京交通大学,2012,电子商务,611,0.0,0.0,546.0,618.0,72.0
11394,北京交通大学,2012,机械工程及自动化,617,0.0,0.0,546.0,618.0,72.0
11402,北京交通大学,2012,光信息科学与技术,613,0.0,0.0,546.0,618.0,72.0
11404,北京交通大学,2012,信息管理与信息系统,613,0.0,0.0,546.0,618.0,72.0
11406,北京交通大学,2012,信息安全,615,0.0,0.0,546.0,618.0,72.0
11408,北京交通大学,2012,信息与计算科学,616,0.0,0.0,546.0,618.0,72.0
11360,北京交通大学,2015,通信工程,627,153.0,3790.0,525.0,624.0,99.0
11362,北京交通大学,2015,软件工程,623,146.0,4427.0,525.0,624.0,99.0
11363,北京交通大学,2015,计算机类,626,154.0,3944.0,525.0,624.0,99.0
11366,北京交通大学,2015,自动化类,623,146.0,4427.0,525.0,624.0,99.0
11372,北京交通大学,2015,电气工程及其自动化,627,153.0,3790.0,525.0,624.0,99.0
11377,北京交通大学,2015,电子科学与技术,625,157.0,4101.0,525.0,624.0,99.0
11379,北京交通大学,2015,电子商务,628,147.0,3637.0,525.0,624.0,99.0
11429,北京中医药大学,2015,信息管理与信息系统,586,321.0,13605.0,,,
11438,内蒙古科技大学,2014,计算机科学与技术,465,0.0,0.0,,,
11439,内蒙古科技大学,2014,电子信息工程,456,0.0,0.0,,,
11448,内蒙古民族大学,2014,网络工程,431,0.0,0.0,,,
11463,兰州财经大学,2014,电子信息工程,467,0.0,0.0,,,
11464,兰州财经大学,2014,信息管理与信息系统,469,0.0,0.0,,,
11467,兰州理工大学,2014,电气工程及其自动化,499,0.0,0.0,,,
11468,兰州理工大学,2014,电子信息科学与技术,480,0.0,0.0,,,
11470,兰州理工大学,2014,机械设计制造及其自动化,493,0.0,0.0,,,
11478,兰州大学,2011,通信工程,620,0.0,0.0,573.0,620.0,47.0
11485,兰州大学,2011,计算机科学与技术,623,0.0,0.0,573.0,620.0,47.0
11502,兰州大学,2011,电子商务,619,0.0,0.0,573.0,620.0,47.0
11505,兰州大学,2011,电子信息科学与技术,616,0.0,0.0,573.0,620.0,47.0
11548,兰州大学,2011,微电子学,616,0.0,0.0,573.0,620.0,47.0
11479,兰州大学,2012,通信工程,600,0.0,0.0,546.0,598.0,52.0
11486,兰州大学,2012,计算机科学与技术,594,0.0,0.0,546.0,598.0,52.0
11503,兰州大学,2012,电子商务,594,0.0,0.0,546.0,598.0,52.0
11506,兰州大学,2012,电子信息科学与技术,595,0.0,0.0,546.0,598.0,52.0
11549,兰州大学,2012,微电子学,599,0.0,0.0,546.0,598.0,52.0
11571,兰州大学,2012,地理信息系统,581,0.0,0.0,546.0,598.0,52.0
11504,兰州大学,2013,电子商务,569,260.0,10155.0,,,
11507,兰州大学,2013,电子信息科学与技术,576,233.0,8382.0,,,
11546,兰州大学,2013,微电子科学与工程,568,287.0,10442.0,,,
11480,兰州大学,2015,通信工程,609,226.0,7236.0,525.0,608.0,83.0
11487,兰州大学,2015,计算机科学与技术,608,226.0,7462.0,525.0,608.0,83.0
11508,兰州大学,2015,电子信息科学与技术,606,249.0,7958.0,525.0,608.0,83.0
11547,兰州大学,2015,微电子科学与工程,607,247.0,7709.0,525.0,608.0,83.0
11583,兰州大学,2015,信息安全,606,249.0,7958.0,525.0,608.0,83.0
11587,兰州交通大学,2014,通信工程,506,459.0,37942.0,,,
11588,兰州交通大学,2014,轨道交通信号与控制,511,383.0,35785.0,,,
11590,兰州交通大学,2014,电气工程及其自动化,527,415.0,29138.0,,,
11591,兰州交通大学,2014,电子科学与技术,498,0.0,0.0,,,
11596,信阳师范学院,2014,电子信息工程,466,0.0,0.0,,,
11606,仰恩大学,2014,电气工程及其自动化,431,0.0,0.0,,,
11612,井冈山大学,2014,计算机科学与技术,488,0.0,0.0,,,
11623,云南财经大学,2014,电子商务,496,0.0,0.0,,,
11627,云南警官学院,2014,信息安全,453,0.0,0.0,,,
11628,云南师范大学,2014,光电信息科学与工程,472,0.0,0.0,,,
11648,云南大学,2011,地理信息系统,594,0.0,0.0,,,
11631,云南大学,2012,软件工程,579,0.0,0.0,546.0,575.0,29.0
11651,云南大学,2013,信息与计算科学,554,298.0,14620.0,,,
11630,云南大学,2015,通信工程,589,293.0,12639.0,525.0,585.0,60.0
11635,云南大学,2015,网络工程,590,281.0,12346.0,525.0,585.0,60.0
11657,云南农业大学,2014,电气工程及其自动化,462,0.0,0.0,,,
11668,九江学院,2014,机械设计制造及其自动化,480,0.0,0.0,,,
11673,丽水学院,2014,网络工程,453,0.0,0.0,,,
11674,丽水学院,2014,机械设计制造及其自动化,483,0.0,0.0,,,
11683,中山大学,2011,软件工程,654,0.0,0.0,,,
11691,中山大学,2011,计算机科学与技术,656,0.0,0.0,,,
11709,中山大学,2011,电子信息科学与技术,659,0.0,0.0,,,
11751,中山大学,2011,微电子学,651,0.0,0.0,,,
11779,中山大学,2011,地球信息科学与技术,640,0.0,0.0,,,
11796,中山大学,2011,光信息科学与技术,657,0.0,0.0,,,
11684,中山大学,2012,软件工程,635,0.0,0.0,,,
11692,中山大学,2012,计算机科学与技术,638,0.0,0.0,,,
11710,中山大学,2012,电子信息科学与技术,641,0.0,0.0,,,
11752,中山大学,2012,微电子学,632,0.0,0.0,,,
11780,中山大学,2012,地球信息科学与技术,624,0.0,0.0,,,
11797,中山大学,2012,光信息科学与技术,641,0.0,0.0,,,
11685,中山大学,2013,软件工程,615,102.0,1973.0,,,
11689,中山大学,2013,计算机类,622,70.0,1398.0,,,
11708,中山大学,2013,电子信息类,624,57.0,1268.0,,,
11793,中山大学,2013,光电信息科学与工程,629,58.0,964.0,,,
11682,中山大学,2014,软件工程（移动信息工程...,624,109.0,2559.0,,,
11686,中山大学,2014,软件工程,632,73.0,1735.0,,,
11688,中山大学,2014,计算机类（含计算机科学...,632,73.0,1735.0,,,
11707,中山大学,2014,电子信息类（含电子信息...,641,62.0,1047.0,,,
11794,中山大学,2014,光电信息科学与工程,633,96.0,1662.0,,,
11687,中山大学,2015,软件工程,643,102.0,1787.0,,,
11690,中山大学,2015,计算机类,654,57.0,920.0,,,
11795,中山大学,2015,光电信息科学与工程,644,85.0,1685.0,,,
11820,中央财经大学,2011,计算机科学与技术,663,0.0,0.0,,,
11821,中央财经大学,2012,计算机科学与技术,637,0.0,0.0,,,
11835,中央财经大学,2013,电子信息科学与技术,627,53.0,1076.0,,,
11862,中央民族大学,2011,通信工程,629,0.0,0.0,,,
11866,中央民族大学,2011,计算机科学与技术,621,0.0,0.0,,,
11875,中央民族大学,2011,电子信息工程,626,0.0,0.0,,,
11906,中央民族大学,2011,信息与计算科学,624,0.0,0.0,,,
11863,中央民族大学,2012,通信工程,598,0.0,0.0,546.0,603.0,57.0
11867,中央民族大学,2012,计算机科学与技术,602,0.0,0.0,546.0,603.0,57.0
11876,中央民族大学,2012,电子信息工程,602,0.0,0.0,546.0,603.0,57.0
11907,中央民族大学,2012,信息与计算科学,598,0.0,0.0,546.0,603.0,57.0
11868,中央民族大学,2013,计算机科学与技术,573,225.0,9082.0,501.0,581.0,80.0
11877,中央民族大学,2013,电子信息工程,575,249.0,8631.0,501.0,581.0,80.0
11908,中央民族大学,2013,信息与计算科学,580,211.0,7459.0,501.0,581.0,80.0
11878,中央民族大学,2015,电子信息工程,614,213.0,6137.0,525.0,614.0,89.0
11909,中央民族大学,2015,信息与计算科学,614,213.0,6137.0,525.0,614.0,89.0
11910,中国计量大学,2014,通信工程,519,440.0,32427.0,,,
11912,中国计量大学,2014,自动化,525,400.0,29939.0,,,
11916,中国计量大学,2014,机械设计制造及其自动化,525,400.0,29939.0,,,
11917,中国计量大学,2014,机械电子工程,521,414.0,31574.0,,,
11924,中国计量大学,2014,光电信息科学与工程,517,417.0,33286.0,,,
11925,中国计量大学,2014,信息管理与信息系统,517,417.0,33286.0,,,
11926,中国计量大学,2014,信息与计算科学,513,411.0,34987.0,,,
11962,中国药科大学,2011,信息管理与信息系统,604,0.0,0.0,573.0,616.0,43.0
11979,中国科学技术大学,2011,电子信息科学,673,0.0,0.0,,,
11996,中国科学技术大学,2011,机械设计制造及其自动化,675,0.0,0.0,,,
11970,中国科学技术大学,2012,计算机科学与技术,655,0.0,0.0,,,
11980,中国科学技术大学,2012,电子信息科学,657,0.0,0.0,,,
11997,中国科学技术大学,2012,机械设计制造及其自动化,656,0.0,0.0,,,
11971,中国科学技术大学,2013,计算机科学与技术,636,29.0,642.0,,,
11977,中国科学技术大学,2013,电子信息类,643,41.0,406.0,,,
11978,中国科学技术大学,2015,电子信息类,665,30.0,406.0,,,
12012,中国矿业大学(北京),2011,电气工程与自动化,618,0.0,0.0,,,
12020,中国矿业大学(北京),2011,信息与计算科学,612,0.0,0.0,,,
12015,中国矿业大学(北京),2012,机械工程及自动化,590,0.0,0.0,,,
12029,中国矿业大学,2011,计算机科学与技术,604,0.0,0.0,,,
12040,中国矿业大学,2011,电气信息,611,0.0,0.0,,,
12042,中国矿业大学,2011,电子信息科学与技术,607,0.0,0.0,,,
12030,中国矿业大学,2012,计算机科学与技术,588,0.0,0.0,,,
12039,中国矿业大学,2012,电气工程与自动化,592,0.0,0.0,,,
12043,中国矿业大学,2012,电子信息科学与技术,585,0.0,0.0,,,
12037,中国矿业大学,2013,电气工程及其自动化,571,268.0,9632.0,,,
12041,中国矿业大学,2013,电子信息类,566,273.0,10969.0,,,
12044,中国矿业大学,2013,电子信息科学与技术,565,293.0,11262.0,,,
12123,中国矿业大学,2013,信息安全,560,293.0,12725.0,,,
12028,中国矿业大学,2014,计算机类,575,278.0,12352.0,,,
12038,中国矿业大学,2014,电气工程及其自动化,591,213.0,8255.0,,,
12027,中国矿业大学,2015,计算机类（计算机科学与...,598,271.0,10068.0,525.0,598.0,73.0
12036,中国矿业大学,2015,电气类（电气工程及其自...,607,247.0,7709.0,525.0,598.0,73.0
12131,中国石油大学（华东）,2011,软件工程,605,0.0,0.0,,,
12144,中国石油大学（华东）,2011,电气工程及其自动化,618,0.0,0.0,,,
12146,中国石油大学（华东）,2011,电子信息工程,600,0.0,0.0,,,
12155,中国石油大学（华东）,2011,机械设计制造及其自动化,616,0.0,0.0,,,
12173,中国石油大学（华东）,2011,光信息科学与技术,605,0.0,0.0,,,
12132,中国石油大学（华东）,2012,软件工程,577,0.0,0.0,,,
12145,中国石油大学（华东）,2012,电气工程及其自动化,589,0.0,0.0,,,
12147,中国石油大学（华东）,2012,电子信息工程,590,0.0,0.0,,,
12156,中国石油大学（华东）,2012,机械设计制造及其自动化,590,0.0,0.0,,,
12174,中国石油大学（华东）,2012,光信息科学与技术,582,0.0,0.0,,,
12175,中国石油大学（华东）,2012,信息与计算科学,575,0.0,0.0,,,
12133,中国石油大学（华东）,2015,软件工程,589,293.0,12639.0,,,
12180,中国石油大学（北京）,2012,计算机科学与技术,600,0.0,0.0,,,
12183,中国石油大学（北京）,2012,自动化,616,0.0,0.0,,,
12198,中国石油大学（北京）,2012,机械设计制造及其自动化,586,0.0,0.0,,,
12209,中国石油大学（北京）,2012,信息管理与信息系统,600,0.0,0.0,,,
12199,中国石油大学（北京）,2013,机械设计创造及其自动化,570,263.0,9895.0,,,
12215,中国海洋大学,2011,通信工程,624,0.0,0.0,,,
12217,中国海洋大学,2011,计算机科学与技术,628,0.0,0.0,,,
12221,中国海洋大学,2011,自动化,630,0.0,0.0,,,
12225,中国海洋大学,2011,电子信息科学与技术,609,0.0,0.0,,,
12249,中国海洋大学,2011,机械设计制造及其自动化,629,0.0,0.0,,,
12265,中国海洋大学,2011,地球信息科学与技术,628,0.0,0.0,,,
12274,中国海洋大学,2011,信息与计算科学,628,0.0,0.0,,,
12216,中国海洋大学,2013,通信工程,587,168.0,6021.0,501.0,591.0,90.0
12218,中国海洋大学,2013,计算机科学与技术,590,162.0,5480.0,501.0,591.0,90.0
12222,中国海洋大学,2013,自动化,588,190.0,5853.0,501.0,591.0,90.0
12224,中国海洋大学,2013,电子商务,588,190.0,5853.0,501.0,591.0,90.0
12250,中国海洋大学,2013,机械设计制造及其自动化,583,203.0,6809.0,501.0,591.0,90.0
12266,中国海洋大学,2013,地球信息科学与技术,590,162.0,5480.0,501.0,591.0,90.0
12275,中国海洋大学,2013,信息与计算科学,588,190.0,5853.0,501.0,591.0,90.0
12284,中国民航大学,2011,通信工程,618,0.0,0.0,,,
